iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,4/10/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/11/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/12/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/13/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/14/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/15/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/16/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/17/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/18/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/19/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/20/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/21/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/22/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/23/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/24/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/25/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/26/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/27/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/28/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/29/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,4/30/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/1/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/2/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/3/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/4/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/5/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/6/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/7/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,69229,69229,,,,,0.71,0.71,,,,,,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/8/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,644,,,,,66,644,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/9/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,70517,70517,,,,644,0.72,0.72,,,66,644,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/10/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,516,,,,,53,516,0.005,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/11/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,453,,,,,46,453,0.005,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/12/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,414,,,,,42,414,0.004,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/13/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,389,,,,,40,389,0.004,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/14/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,371,,,,,38,371,0.004,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/15/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,316,,,,,32,316,0.003,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/16/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,72347,72347,,,,261,0.74,0.74,,,27,261,0.003,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/17/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,266,,,,,27,266,0.003,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/18/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,271,,,,,28,271,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/19/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,275,,,,,28,275,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/20/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,280,,,,,29,280,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/21/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,284,,,,,29,284,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/22/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,289,,,,,30,289,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/23/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,74403,74403,,,,294,0.76,0.76,,,30,294,0.003,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/24/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,606,,,,,62,353,0.004,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/25/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,919,,,,,94,413,0.004,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/26/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,1231,,,,,126,472,0.005,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/27/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1544,,,,,158,532,0.005,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/28/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1857,,,,,190,591,0.006,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/29/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,2169,,,,,222,651,0.007,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/30/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,91775,79376,12399,,,2482,0.94,0.81,0.13,,255,710,0.007,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/31/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,230,698,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/1/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1998,,,,,205,686,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/2/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,1756,,,,,180,673,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/3/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1514,,,,,155,661,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/4/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1272,,,,,130,649,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/5/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,1030,,,,,106,636,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/6/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.02,,,,,,,,,,,,,,,,,,97290,83743,13547,,,788,1,0.86,0.14,,81,624,0.006,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/7/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,786,,,,,81,644,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/8/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,784,,,,,80,665,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/9/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,782,,,,,80,686,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/10/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,780,,,,,80,706,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/11/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,778,,,,,80,727,0.007,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/12/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.04,,,,,,,,,,,,,,,,,,,,,,,776,,,,,80,748,0.008,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/13/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.06,,,,,,,,,,,,,,,,,,102711,89121,13590,,,774,1.05,0.91,0.14,,79,768,0.008,32.41,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/14/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.07,,,,,,,,,,,,,,,,,,,,,,,1263,,,,,130,1214,0.012,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/15/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,1752,,,,,180,1660,0.017,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/16/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.12,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,230,2106,0.022,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/17/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,2729,,,,,280,2551,0.026,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/18/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,3218,,,,,330,2997,0.031,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/19/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,3706,,,,,380,3443,0.035,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/20/2021,13714,0,0,91,0,0,1406.618,0,0,9.334,0,0,0.81,,,,,,,,,,,,,,,,,,132075,116341,15734,,,4195,1.35,1.19,0.16,,430,3889,0.04,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/21/2021,13731,17,2.429,91,0,0,1408.362,1.744,0.249,9.334,0,0,1.22,,,,,,,,,,,,,,,,,,,,,,,5464,,,,,560,5155,0.053,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/22/2021,13746,15,4.571,91,0,0,1409.9,1.539,0.469,9.334,0,0,1.63,,,,,,,,,,,,,,,,,,,,,,,6734,,,,,691,6422,0.066,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/23/2021,13764,18,7.143,91,0,0,1411.747,1.846,0.733,9.334,0,0,2.04,,,,,,,,,,,,,,,,,,,,,,,8004,,,,,821,7688,0.079,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/24/2021,13777,13,9,91,0,0,1413.08,1.333,0.923,9.334,0,0,2.13,,,,,,,,,,,,,,,,,,,,,,,9273,,,,,951,8955,0.092,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/25/2021,13798,21,12,91,0,0,1415.234,2.154,1.231,9.334,0,0,2.19,,,,,,,,,,,,,,,,,,,,,,,10543,,,,,1081,10221,0.105,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/26/2021,13821,23,15.286,91,0,0,1417.593,2.359,1.568,9.334,0,0,2.13,,,,,,,,,,,,,,,,,,,,,,,11812,,,,,1212,11488,0.118,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/27/2021,13845,24,18.714,91,0,0,1420.055,2.462,1.919,9.334,0,0,1.99,,,,,,,,,,,,,,,,,,223648,205619,18029,,,13082,2.29,2.11,0.18,,1342,12754,0.131,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/28/2021,13866,21,19.286,91,0,0,1422.209,2.154,1.978,9.334,0,0,1.81,,,,,,,,,,,,,,,,,,,,,,,13354,,,,,1370,13057,0.134,26.85,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/29/2021,13884,18,19.714,91,0,0,1424.055,1.846,2.022,9.334,0,0,1.66,,,,,,,,,,,,,,,,,,,,,,,13626,,,,,1398,13360,0.137,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/30/2021,13905,21,20.143,91,0,0,1426.209,2.154,2.066,9.334,0,0,1.55,,,,,,,,,,,,,,,,,,,,,,,13898,,,,,1425,13664,0.14,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/1/2021,13929,24,21.714,91,0,0,1428.67,2.462,2.227,9.334,0,0,1.53,,,,,,,,,,,,,,,,,,,,,,,14170,,,,,1453,13967,0.143,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/2/2021,13954,25,22.286,93,2,0.286,1431.235,2.564,2.286,9.539,0.205,0.029,1.49,,,,,,,,,,,,,,,,,,298578,280000,18578,,,14442,3.06,2.87,0.19,,1481,14270,0.146,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/3/2021,13975,21,22,93,0,0.286,1433.388,2.154,2.256,9.539,0,0.029,1.45,,,,,,,,,,,,,,,,,,,,,,,14311,,,,,1468,14165,0.145,35.19,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
