iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHL,South America,Chile,4/11/2020,7366,671,430.143,73,8,6.571,383.399,34.925,22.389,3.8,0.416,0.342,1.23,383,19.935,,,,,580,30.189,68832,3577,3.583,0.186,3966,0.206,0.1085,9.2,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/12/2020,7652,286,426.714,80,7,6.571,398.285,14.886,22.21,4.164,0.364,0.342,1.21,387,20.143,,,,,561,29.2,74729,5897,3.89,0.307,4331,0.225,0.0985,10.1,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,537.7,1.84,-1.45,27.98718867
CHL,South America,Chile,4/13/2020,7964,312,422.143,82,2,6.429,414.525,16.24,21.972,4.268,0.104,0.335,1.2,387,20.143,,,,,558,29.044,77493,2764,4.033,0.144,4310,0.224,0.0979,10.2,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/14/2020,8356,392,435.143,92,10,7,434.928,20.404,22.649,4.789,0.52,0.364,1.21,379,19.727,,,,,538,28.003,80252,2759,4.177,0.144,4382,0.228,0.0993,10.1,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/15/2020,8712,356,424.571,94,2,6.571,453.458,18.53,22.099,4.893,0.104,0.342,1.2,389,20.247,,,195,10.15,550,28.627,84331,4079,4.389,0.212,4497,0.234,0.0944,10.6,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/16/2020,9246,534,440,105,11,6.857,481.253,27.795,22.902,5.465,0.573,0.357,1.2,384,19.987,,,194,10.098,547,28.471,90882,6551,4.73,0.341,4296,0.224,0.1024,9.8,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/17/2020,9691,445,428,116,11,7.286,504.415,23.162,22.277,6.038,0.573,0.379,1.18,385,20.039,,,183,9.525,578,30.085,96331,5449,5.014,0.284,4439,0.231,0.0964,10.4,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/18/2020,10598,907,461.714,126,10,7.571,551.624,47.209,24.032,6.558,0.52,0.394,1.18,360,18.738,,,168,8.744,605,31.49,101349,5018,5.275,0.261,4645,0.242,0.0994,10.1,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/19/2020,10956,358,472,133,7,7.571,570.258,18.634,24.568,6.923,0.364,0.394,1.19,373,19.415,,,180,9.369,618,32.167,106107,4758,5.523,0.248,4483,0.233,0.1053,9.5,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,627.6,2.01,4.5,32.66646756
CHL,South America,Chile,4/20/2020,11375,419,487.286,139,6,8.143,592.067,21.809,25.363,7.235,0.312,0.424,1.2,377,19.623,,,183,9.525,623,32.427,111285,5178,5.792,0.27,4827,0.251,0.101,9.9,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/21/2020,11700,325,477.714,147,8,7.857,608.983,16.916,24.865,7.651,0.416,0.409,1.21,392,20.404,,,208,10.826,635,33.052,114815,3530,5.976,0.184,4938,0.257,0.0967,10.3,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/22/2020,12164,464,493.143,160,13,9.429,633.134,24.151,25.668,8.328,0.677,0.491,1.23,399,20.768,,,220,11.451,632,32.895,121180,6365,6.307,0.331,5264,0.274,0.0937,10.7,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/23/2020,12680,516,490.571,168,8,9,659.992,26.858,25.534,8.744,0.416,0.468,1.25,411,21.392,,,234,12.18,634,33,127605,6425,6.642,0.334,5246,0.273,0.0935,10.7,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/24/2020,13174,494,497.571,174,6,8.286,685.704,25.713,25.899,9.057,0.312,0.431,1.28,415,21.601,,,228,11.867,639,33.26,134725,7120,7.012,0.371,5485,0.285,0.0907,11,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/25/2020,14537,1363,562.714,181,7,7.857,756.648,70.944,29.289,9.421,0.364,0.409,1.32,418,21.757,,,245,12.752,654,34.041,141670,6945,7.374,0.361,5760,0.3,0.0977,10.2,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/26/2020,15010,473,579.143,189,8,8,781.268,24.62,30.144,9.837,0.416,0.416,1.35,415,21.601,,,231,12.024,689,35.862,148433,6763,7.726,0.352,6047,0.315,0.0958,10.4,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,650,1.95,1.08,33.83238355
CHL,South America,Chile,4/27/2020,15492,482,588.143,198,9,8.429,806.356,25.088,30.613,10.306,0.468,0.439,1.38,426,22.173,,,223,11.607,707,36.799,153693,5260,8,0.274,6058,0.315,0.0971,10.3,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/28/2020,16044,552,620.571,207,9,8.571,835.087,28.732,32.301,10.774,0.468,0.446,1.43,428,22.277,,,213,11.087,734,38.205,158623,4930,8.256,0.257,6258,0.326,0.0992,10.1,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/29/2020,16564,520,628.571,216,9,8,862.153,27.066,32.717,11.243,0.468,0.416,1.48,418,21.757,,,213,11.087,796,41.432,165077,6454,8.592,0.336,6271,0.326,0.1002,10,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,4/30/2020,17702,1138,717.429,227,11,8.429,921.386,59.233,37.342,11.815,0.573,0.439,1.55,419,21.809,,,205,10.67,841,43.774,172975,7898,9.003,0.411,6481,0.337,0.1107,9,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/1/2020,18687,985,787.571,234,7,8.571,972.655,51.269,40.993,12.18,0.364,0.446,1.6,428,22.277,,,206,10.722,897,46.689,181891,8916,9.467,0.464,6738,0.351,0.1169,8.6,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/2/2020,21213,2526,953.714,247,13,9.429,1104.133,131.478,49.641,12.856,0.677,0.491,1.62,425,22.121,,,200,10.41,935,48.667,191858,9967,9.986,0.519,7170,0.373,0.133,7.5,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/3/2020,22441,1228,1061.571,260,13,10.143,1168.05,63.917,55.255,13.533,0.677,0.528,1.61,449,23.37,,,222,11.555,1013,52.726,198676,6818,10.341,0.355,7178,0.374,0.1479,6.8,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,665.6,1.88,0.75,34.64436075
CHL,South America,Chile,5/4/2020,23421,980,1132.714,270,10,10.286,1219.059,51.009,58.958,14.053,0.52,0.535,1.58,464,24.151,,,236,12.284,1082,56.318,206589,7913,10.753,0.412,7557,0.393,0.1499,6.7,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/5/2020,24794,1373,1250,275,5,9.714,1290.523,71.464,65.062,14.314,0.26,0.506,1.55,470,24.463,,,245,12.752,1189,61.887,214553,7964,11.167,0.415,7990,0.416,0.1564,6.4,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/6/2020,25826,1032,1323.143,281,6,9.286,1344.239,53.715,68.869,14.626,0.312,0.483,1.51,486,25.296,,,258,13.429,1285,66.884,224566,10013,11.689,0.521,8498,0.442,0.1557,6.4,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/7/2020,27359,1533,1379.571,285,4,8.286,1424.031,79.792,71.806,14.834,0.208,0.431,1.49,493,25.661,,,256,13.325,1375,71.569,236684,12118,12.319,0.631,9101,0.474,0.1516,6.6,tests performed,,,,,,,,,,,,,,73.15,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/8/2020,28750,1391,1437.571,294,9,8.571,1496.432,72.401,74.825,15.303,0.468,0.446,1.48,508,26.441,,,274,14.262,1498,77.971,248419,11735,12.93,0.611,9504,0.495,0.1513,6.6,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/9/2020,32208,3458,1570.714,304,10,8.143,1676.421,179.988,81.755,15.823,0.52,0.424,1.49,544,28.315,,,311,16.187,1595,83.019,260362,11943,13.552,0.622,9786,0.509,0.1605,6.2,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/10/2020,33855,1647,1630.571,312,8,7.429,1762.147,85.726,84.871,16.24,0.416,0.387,1.5,565,29.408,,,310,16.135,1655,86.142,273142,12780,14.217,0.665,10638,0.554,0.1533,6.5,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,964,2.58,14.6,50.17602729
CHL,South America,Chile,5/11/2020,35052,1197,1661.571,323,11,7.571,1824.45,62.304,86.484,16.812,0.573,0.394,1.5,574,29.877,,,306,15.927,1814,94.418,286515,13373,14.913,0.696,11418,0.594,0.1455,6.9,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/12/2020,36710,1658,1702.286,335,12,8.571,1910.749,86.299,88.604,17.437,0.625,0.446,1.52,604,31.438,,,330,17.176,1925,100.196,295798,9283,15.396,0.483,11606,0.604,0.1467,6.8,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/13/2020,39370,2660,1934.857,346,11,9.286,2049.201,138.453,100.709,18.009,0.573,0.483,1.55,642,33.416,,,359,18.686,2012,104.724,306208,10410,15.938,0.542,11663,0.607,0.1659,6,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/14/2020,42029,2659,2095.714,368,22,11.857,2187.602,138.4,109.082,19.154,1.145,0.617,1.55,663,34.509,,,389,20.247,2141,111.439,317710,11502,16.537,0.599,11575,0.602,0.1811,5.5,tests performed,,,,,,,,,,,,,,75.93,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/15/2020,44531,2502,2254.429,394,26,14.286,2317.831,130.229,117.343,20.508,1.353,0.744,1.53,711,37.007,,,424,22.069,2241,116.644,333805,16095,17.374,0.838,12198,0.635,0.1848,5.4,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/16/2020,50016,5485,2544,421,27,16.714,2603.324,285.493,132.415,21.913,1.405,0.87,1.52,751,39.089,,,453,23.579,2421,126.013,342618,8813,17.833,0.459,11751,0.612,0.2165,4.6,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/17/2020,52369,2353,2644.857,450,29,19.714,2725.797,122.473,137.664,23.422,1.509,1.026,1.52,769,40.026,,,460,23.943,2558,133.143,355789,13171,18.519,0.686,11807,0.615,0.224,4.5,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,1276.6,3.23,14.71,66.44680128
CHL,South America,Chile,5/18/2020,54647,2278,2799.286,478,28,22.143,2844.367,118.569,145.702,24.88,1.457,1.153,1.53,807,42.004,,,501,26.077,2684,139.702,373304,17515,19.43,0.912,12398,0.645,0.2258,4.4,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/19/2020,58167,3520,3065.286,509,31,24.857,3027.582,183.215,159.548,26.493,1.614,1.294,1.55,876,45.596,,,558,29.044,2873,149.539,389493,16189,20.273,0.843,13385,0.697,0.229,4.4,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/20/2020,62205,4038,3262.143,544,35,28.286,3237.759,210.177,169.794,28.315,1.822,1.472,1.55,904,47.053,,,582,30.293,3081,160.365,401962,12469,20.922,0.649,13679,0.712,0.2385,4.2,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/21/2020,66169,3964,3448.571,589,45,31.571,3444.085,206.325,179.498,30.657,2.342,1.643,1.53,943,49.083,,,603,31.386,3224,167.809,418296,16334,21.772,0.85,14369,0.748,0.24,4.2,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/22/2020,70445,4276,3702,630,41,33.714,3666.65,222.565,192.688,32.791,2.134,1.755,1.52,986,51.321,,,620,32.271,3408,177.386,434386,16090,22.61,0.837,14369,0.748,0.2576,3.9,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/23/2020,80287,9842,4324.429,673,43,36,4178.924,512.274,225.086,35.03,2.238,1.874,1.48,1062,55.277,,,661,34.405,3514,182.903,449625,15239,23.403,0.793,15287,0.796,0.2829,3.5,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/24/2020,83996,3709,4518.143,718,45,38.286,4371.977,193.053,235.169,37.372,2.342,1.993,1.45,1090,56.734,,,680,35.394,3672,191.127,464051,14426,24.154,0.751,15466,0.805,0.2921,3.4,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,1945,4.65,29.52,101.2369015
CHL,South America,Chile,5/25/2020,88891,4895,4892,761,43,40.429,4626.761,254.784,254.628,39.61,2.238,2.104,1.41,1135,59.077,,,701,36.487,3869,201.381,480334,16283,25.001,0.848,15290,0.796,0.3199,3.1,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/26/2020,92855,3964,4955.429,806,45,42.429,4833.086,206.325,257.929,41.952,2.342,2.208,1.37,1202,62.564,,,675,35.134,3957,205.961,493418,13084,25.682,0.681,14846,0.773,0.3338,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/27/2020,97183,4328,4996.857,841,35,42.429,5058.358,225.272,260.086,43.774,1.822,2.208,1.33,1251,65.114,,,716,37.268,4047,210.646,506816,13398,26.38,0.697,14979,0.78,0.3336,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/28/2020,101837,4654,5095.429,890,49,43,5300.598,242.24,265.216,46.324,2.55,2.238,1.31,1289,67.092,,,750,39.037,4141,215.538,522466,15650,27.194,0.815,14881,0.775,0.3424,2.9,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/29/2020,105532,3695,5012.429,944,54,44.857,5492.922,192.324,260.896,49.135,2.811,2.335,1.29,1350,70.267,,,790,41.119,4153,216.163,538799,16333,28.044,0.85,14916,0.776,0.336,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/30/2020,118720,13188,5490.429,997,53,46.286,6179.355,686.433,285.776,51.894,2.759,2.409,1.29,1371,71.36,,,755,39.298,4170,217.048,555613,16814,28.92,0.875,15141,0.788,0.3626,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,5/31/2020,123550,4830,5650.571,1054,57,48,6430.755,251.401,294.111,54.861,2.967,2.498,1.26,1383,71.985,,,765,39.818,4111,213.977,574733,19120,29.915,0.995,15812,0.823,0.3574,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,3042.9,6.9,47.82,158.3823998
CHL,South America,Chile,6/1/2020,129020,5470,5732.714,1113,59,50.286,6715.468,284.713,298.387,57.931,3.071,2.617,1.23,1446,75.264,,,782,40.703,4117,214.289,591623,16890,30.794,0.879,15898,0.827,0.3606,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/2/2020,132548,3528,5670.429,1188,75,54.571,6899.1,183.632,295.145,61.835,3.904,2.84,1.2,1451,75.524,,,773,40.235,4115,214.185,605065,13442,31.494,0.7,15950,0.83,0.3555,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/3/2020,137490,4942,5758.143,1275,87,62,7156.33,257.23,299.71,66.364,4.528,3.227,1.18,1475,76.773,,,746,38.829,4071,211.895,620611,15546,32.303,0.809,16256,0.846,0.3542,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/4/2020,142154,4664,5759.571,1356,81,66.571,7399.09,242.76,299.785,70.58,4.216,3.465,1.16,1496,77.867,,,762,39.662,4068,211.739,638751,18140,33.247,0.944,16612,0.865,0.3467,2.9,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/5/2020,146361,4207,5832.714,1448,92,72,7618.064,218.974,303.592,75.368,4.789,3.748,1.16,1521,79.168,,,740,38.517,4128,214.862,660531,21780,34.381,1.134,17390,0.905,0.3354,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/6/2020,160351,13990,5947.286,1541,93,77.714,8346.241,728.177,309.555,80.209,4.841,4.045,1.17,1524,79.324,,,747,38.881,4194,218.297,679485,18954,35.367,0.987,17696,0.921,0.3361,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/7/2020,166756,6405,6172.286,1637,96,83.286,8679.62,333.379,321.266,85.206,4.997,4.335,1.15,1558,81.094,,,804,41.848,4247,221.056,700750,21265,36.474,1.107,18002,0.937,0.3429,2.9,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,4543,9.77,62.53,236.4623361
CHL,South America,Chile,6/8/2020,171452,4696,6061.714,2264,627,164.429,8924.046,244.426,315.511,117.841,32.635,8.558,1.11,1581,82.291,,,781,40.651,4211,219.182,720790,20040,37.517,1.043,18452,0.96,0.3285,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/9/2020,175365,3913,6116.714,2283,19,156.429,9127.717,203.671,318.374,118.83,0.989,8.142,1.09,1577,82.083,,,774,40.287,4248,221.108,738567,17777,38.442,0.925,19072,0.993,0.3207,3.1,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/10/2020,181062,5697,6224.571,2475,192,171.429,9424.245,296.528,323.988,128.823,9.994,8.923,1.08,1590,82.759,,,785,40.859,4324,225.063,753044,14477,39.196,0.754,18919,0.985,0.329,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/11/2020,186698,5636,6363.429,2648,173,184.571,9717.597,293.353,331.215,137.828,9.005,9.607,1.05,1618,84.217,,,790,41.119,4336,225.688,773020,19976,40.236,1.04,19181,0.998,0.3318,3,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/12/2020,193452,6754,6727.286,2870,222,203.143,10069.142,351.544,350.154,149.383,11.555,10.574,1.02,1647,85.726,,,803,41.796,4279,222.721,791753,18733,41.211,0.975,18746,0.976,0.3589,2.8,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/13/2020,201634,8182,5897.571,3101,231,222.857,10495.014,425.872,306.968,161.406,12.024,11.6,0.99,1656,86.195,,,803,41.796,4258,221.628,811976,20223,42.263,1.053,18927,0.985,0.3116,3.2,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,6/14/2020,208572,6938,5973.714,3323,222,240.857,10856.135,361.122,310.931,172.962,11.555,12.537,0.98,1715,89.265,,,837,43.566,4213,219.286,832127,20151,43.312,1.049,18768,0.977,0.3183,3.1,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,6022.6,12.29,59.1,313.475251
CHL,South America,Chile,6/15/2020,213715,5143,6037.571,3362,39,156.857,11123.827,267.692,314.255,174.991,2.03,8.164,0.96,1723,89.682,,,844,43.93,4157,216.371,850935,18808,44.291,0.979,18592,0.968,0.3247,3.1,tests performed,,,,,,,,,,,,,,78.24,19212362,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
