iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NCL,Oceania,New Caledonia,5/21/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/22/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/23/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/24/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/25/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/26/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/27/2020,18,0,0,,,,62.453,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/28/2020,19,1,0.143,,,,65.923,3.47,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/29/2020,19,0,0.143,,,,65.923,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/30/2020,19,0,0.143,,,,65.923,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,5/31/2020,19,0,0.143,,,,65.923,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,-17.6,-2.62,-2.39,-61.06510025
NCL,Oceania,New Caledonia,6/1/2020,20,1,0.286,,,,69.392,3.47,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/2/2020,20,0,0.286,,,,69.392,0,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/3/2020,20,0,0.286,,,,69.392,0,0.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/4/2020,20,0,0.143,,,,69.392,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/5/2020,20,0,0.143,,,,69.392,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/6/2020,20,0,0.143,,,,69.392,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/7/2020,20,0,0.143,,,,69.392,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/8/2020,20,0,0,,,,69.392,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/9/2020,21,1,0.143,,,,72.862,3.47,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/10/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/11/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/12/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/13/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/14/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/15/2020,21,0,0.143,,,,72.862,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/16/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/17/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/18/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/19/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/20/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/21/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/22/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/23/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/24/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/25/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/26/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/27/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/28/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/29/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,6/30/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,-18.4,-2.28,-0.58,-63.84078663
NCL,Oceania,New Caledonia,7/1/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/2/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/3/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/4/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/5/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/6/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/7/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/8/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/9/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/10/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/11/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/12/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/13/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/14/2020,21,0,0,,,,72.862,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/15/2020,22,1,0.143,,,,76.331,3.47,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/16/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/17/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/18/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/19/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/20/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/21/2020,22,0,0.143,,,,76.331,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/22/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/23/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/24/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/25/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/26/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/27/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/28/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/29/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/30/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,7/31/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,-23.8,-2.47,-3.45,-82.57666966
NCL,Oceania,New Caledonia,8/1/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/2/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/3/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/4/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/5/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/6/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/7/2020,22,0,0,,,,76.331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/8/2020,23,1,0.143,,,,79.801,3.47,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/9/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/10/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/11/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/12/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/13/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/14/2020,23,0,0.143,,,,79.801,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/15/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/16/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/17/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/18/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/19/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/20/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/21/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/22/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/23/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/24/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/25/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/26/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/27/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/28/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/29/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/30/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,8/31/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,-35.8,-3.2,-7.84,-124.2119653
NCL,Oceania,New Caledonia,9/1/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/2/2020,23,0,0,,,,79.801,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/3/2020,26,3,0.429,,,,90.21,10.409,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/4/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/5/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/6/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/7/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/8/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/9/2020,26,0,0.429,,,,90.21,0,1.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/10/2020,26,0,0,,,,90.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/11/2020,26,0,0,,,,90.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
NCL,Oceania,New Caledonia,9/12/2020,26,0,0,,,,90.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288217,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,,,,
