new_cases,population
1,7552800
2,7552800
4,7552800
2,7552800
28,7552800
9,7552800
5,7552800
11,7552800
10,7552800
17,7552800
14,7552800
24,7552800
42,7552800
38,7552800
28,7552800
38,7552800
52,7552800
48,7552800
19,7552800
67,7552800
58,7552800
64,7552800
108,7552800
73,7552800
60,7552800
113,7552800
118,7552800
123,7552800
133,7552800
128,7552800
145,7552800
106,7552800
118,7552800
149,7552800
121,7552800
124,7552800
115,7552800
78,7552800
80,7552800
85,7552800
95,7552800
89,7552800
69,7552800
72,7552800
69,7552800
33,7552800
62,7552800
69,7552800
48,7552800
46,7552800
74,7552800
44,7552800
36,7552800
26,7552800
18,7552800
27,7552800
26,7552800
25,7552800
9,7552800
19,7552800
24,7552800
21,7552800
13,7552800
18,7552800
15,7552800
9,7552800
12,7552800
8,7552800
8,7552800
12,7552800
7,7552800
21,7552800
11,7552800
6,7552800
6,7552800
12,7552800
12,7552800
13,7552800
19,7552800
14,7552800
4,7552800
9,7552800
9,7552800
3,7552800
13,7552800
23,7552800
6,7552800
8,7552800
3,7552800
7,7552800
2,7552800
1,7552800
6,7552800
10,7552800
4,7552800
8,7552800
10,7552800
7,7552800
4,7552800
5,7552800
11,7552800
8,7552800
11,7552800
18,7552800
8,7552800
6,7552800
7,7552800
11,7552800
8,7552800
0,7552800
12,7552800
7,7552800
17,7552800
4,7552800
15,7552800
5,7552800
8,7552800
11,7552800
4,7552800
5,7552800
6,7552800
8,7552800
5,7552800
2,7552800
3,7552800
7,7552800
3,7552800
7,7552800
6,7552800
9,7552800
3,7552800
7,7552800
6,7552800
3,7552800
10,7552800
6,7552800
9,7552800
18,7552800
23,7552800
6,7552800
8,7552800
14,7552800
8,7552800
4,7552800
9,7552800
12,7552800
26,7552800
43,7552800
68,7552800
73,7552800
80,7552800
85,7552800
81,7552800
92,7552800
84,7552800
115,7552800
76,7552800
82,7552800
103,7552800
90,7552800
112,7552800
101,7552800
95,7552800
78,7552800
100,7552800
104,7552800
112,7552800
86,7552800
69,7552800
95,7552800
82,7552800
98,7552800
82,7552800
96,7552800
70,7552800
109,7552800
74,7552800
85,7552800
63,7552800
53,7552800
71,7552800
57,7552800
59,7552800
70,7552800
61,7552800
53,7552800
54,7552800
68,7552800
42,7552800
35,7552800
41,7552800
53,7552800
32,7552800
25,7552800
33,7552800
45,7552800
59,7552800
31,7552800
41,7552800
60,7552800
42,7552800
29,7552800
38,7552800
50,7552800
55,7552800
107,7552800
56,7552800
77,7552800
70,7552800
61,7552800
81,7552800
76,7552800
73,7552800
64,7552800
60,7552800
39,7552800
50,7552800
28,7552800
53,7552800
34,7552800
25,7552800
19,7552800
22,7552800
37,7552800
19,7552800
27,7552800
32,7552800
26,7552800
17,7552800
21,7552800
24,7552800
12,7552800
12,7552800
9,7552800
8,7552800
16,7552800
8,7552800
13,7552800
15,7552800
20,7552800
16,7552800
12,7552800
17,7552800
13,7552800
25,7552800
32,7552800
22,7552800
14,7552800
13,7552800
14,7552800
9,7552800
11,7552800
8,7552800
16,7552800
9,7552800
21,7552800
8,7552800
22,7552800
60,7552800
47,7552800
24,7552800
30,7552800
18,7552800
11,7552800
10,7552800
13,7552800
8,7552800
8,7552800
18,7552800
12,7552800
10,7552800
9,7552800
11,7552800
6,7552800
1,7552800
8,7552800
7,7552800
6,7552800
13,7552800
19,7552800
2,7552800
7,7552800
16,7552800
7,7552800
8,7552800
10,7552800
14,7552800
5,7552800
13,7552800
13,7552800
13,7552800
5,7552800
6,7552800
17,7552800
18,7552800
30,7552800
12,7552800
8,7552800
1,7552800
14,7552800
9,7552800
3,7552800
6,7552800
4,7552800
8,7552800
7,7552800
15,7552800
4,7552800
8,7552800
2,7552800
2,7552800
4,7552800
6,7552800
2,7552800
3,7552800
5,7552800
1,7552800
4,7552800
1,7552800
2,7552800
3,7552800
1,7552800
3,7552800
3,7552800
1,7552800
1,7552800
1,7552800
1,7552800
1,7552800
1,7552800
2,7552800
1,7552800
2,7552800
1,7552800
0,7552800
0,7552800
1,7552800
0,7552800
4,7552800
7,7552800
0,7552800
1,7552800
1,7552800
1,7552800
7,7552800
7,7552800
3,7552800
4,7552800
2,7552800
0,7552800
3,7552800
0,7552800
1,7552800
2,7552800
1,7552800
0,7552800
3,7552800
1,7552800
1,7552800
3,7552800
7,7552800
2,7552800
7,7552800
4,7552800
2,7552800
6,7552800
3,7552800
1,7552800
2,7552800
4,7552800
11,7552800
1,7552800
3,7552800
1,7552800
1,7552800
1,7552800
3,7552800
1,7552800
1,7552800
1,7552800
0,7552800
1,7552800
3,7552800
0,7552800
1,7552800
0,7552800
2,7552800
0,7552800
7,7552800
5,7552800
1,7552800
2,7552800
2,7552800
3,7552800
0,7552800
1,7552800
1,7552800
2,7552800
2,7552800
0,7552800
3,7552800
3,7552800
4,7552800
2,7552800
6,7552800
2,7552800
7,7552800
2,7552800
2,7552800
4,7552800
1,7552800
5,7552800
5,7552800
2,7552800
1,7552800
3,7552800
3,7552800
3,7552800
5,7552800
2,7552800
3,7552800
5,7552800
5,7552800
7,7552800
5,7552800
3,7552800
17,7552800
6,7552800
7,7552800
3,7552800
2,7552800
1,7552800
0,7552800
,7552800
1,7552800
8,7552800
2,7552800
6,7552800
2,7552800
2,7552800
5,7552800
4,7552800
3,7552800
1,7552800
2,7552800
1,7552800
0,7552800
3,7552800
5,7552800
3,7552800
5,7552800
1,7552800
1,7552800
2,7552800
7,7552800
9,7552800
8,7552800
3,7552800
13,7552800
5,7552800
3,7552800
4,7552800
5,7552800
0,7552800
4,7552800
7,7552800
6,7552800
8,7552800
2,7552800
,7552800
31,7552800
7,7552800
4,7552800
3,7552800
1,7552800
9,7552800
6,7552800
3,7552800
5,7552800
2,7552800
4,7552800
6,7552800
2,7552800
6,7552800
4,7552800
4,7552800
3,7552800
5,7552800
2,7552800
5,7552800
3,7552800
1,7552800
1,7552800
2,7552800
3,7552800
7,7552800
1,7552800
7,7552800
1,7552800
0,7552800
1,7552800
5,7552800
3,7552800
1,7552800
2,7552800
1,7552800
6,7552800
1,7552800
3,7552800
4,7552800
1,7552800
3,7552800
2,7552800
3,7552800
6,7552800
1,7552800
6,7552800
4,7552800
3,7552800
3,7552800
3,7552800
6,7552800
3,7552800
6,7552800
3,7552800
4,7552800
9,7552800
5,7552800
5,7552800
0,7552800
7,7552800
4,7552800
1,7552800
5,7552800
2,7552800
5,7552800
1,7552800
10,7552800
7,7552800
5,7552800
8,7552800
7,7552800
8,7552800
7,7552800
2,7552800
5,7552800
25,7552800
9,7552800
9,7552800
6,7552800
14,7552800
12,7552800
19,7552800
18,7552800
26,7552800
29,7552800
39,7552800
38,7552800
33,7552800
33,7552800
37,7552800
33,7552800
24,7552800
21,7552800
22,7552800
14,7552800
9,7552800
5,7552800
11,7552800
7,7552800
18,7552800
16,7552800
14,7552800
24,7552800
26,7552800
140,7552800
109,7552800
124,7552800
107,7552800
164,7552800
115,7552800
119,7552800
81,7552800
92,7552800
129,7552800
116,7552800
142,7552800
131,7552800
351,7552800
342,7552800
614,7552800
625,7552800
1161,7552800
986,7552800
1325,7552800
1514,7552800
1347,7552800
2071,7552800
1619,7552800
4285,7552800
6116,7552800
3629,7552800
6063,7552800
6067,7552800
7533,7552800
6211,7552800
8674,7552800
8798,7552800
10010,7552800
44899,7552800
32359,7552800
34466,7552800
32597,7552800
55353,7552800
56827,7552800
52523,7552800
37529,7552800
31008,7552800
25150,7552800
28475,7552800
25991,7552800
24390,7552800
18888,7552800
15789,7552800
,9634162
2,9634162
0,9634162
0,9634162
2,9634162
3,9634162
2,9634162
0,9634162
4,9634162
0,9634162
6,9634162
11,9634162
2,9634162
7,9634162
11,9634162
8,9634162
15,9634162
12,9634162
18,9634162
28,9634162
36,9634162
20,9634162
39,9634162
35,9634162
39,9634162
43,9634162
65,9634162
39,9634162
45,9634162
33,9634162
60,9634162
38,9634162
55,9634162
55,9634162
11,9634162
73,9634162
78,9634162
85,9634162
210,9634162
120,9634162
100,9634162
48,9634162
54,9634162
67,9634162
73,9634162
111,9634162
71,9634162
82,9634162
68,9634162
114,9634162
70,9634162
116,9634162
159,9634162
0,9634162
57,9634162
83,9634162
66,9634162
78,9634162
48,9634162
88,9634162
79,9634162
56,9634162
37,9634162
30,9634162
46,9634162
39,9634162
28,9634162
35,9634162
50,9634162
21,9634162
29,9634162
28,9634162
39,9634162
37,9634162
56,9634162
36,9634162
26,9634162
21,9634162
42,9634162
43,9634162
37,9634162
35,9634162
28,9634162
15,9634162
15,9634162
22,9634162
23,9634162
25,9634162
26,9634162
9,9634162
16,9634162
29,9634162
10,9634162
23,9634162
16,9634162
20,9634162
18,9634162
6,9634162
3,9634162
10,9634162
12,9634162
14,9634162
11,9634162
5,9634162
7,9634162
1,9634162
1,9634162
1,9634162
2,9634162
5,9634162
8,9634162
8,9634162
5,9634162
7,9634162
9,9634162
4,9634162
11,9634162
4,9634162
3,9634162
10,9634162
2,9634162
9,9634162
6,9634162
2,9634162
9,9634162
6,9634162
16,9634162
5,9634162
10,9634162
3,9634162
6,9634162
5,9634162
13,9634162
11,9634162
5,9634162
16,9634162
14,9634162
22,9634162
18,9634162
6,9634162
8,9634162
19,9634162
14,9634162
18,9634162
26,9634162
11,9634162
13,9634162
8,9634162
9,9634162
19,9634162
21,9634162
21,9634162
9,9634162
9,9634162
9,9634162
11,9634162
33,9634162
24,9634162
32,9634162
43,9634162
35,9634162
15,9634162
22,9634162
45,9634162
40,9634162
24,9634162
39,9634162
30,9634162
24,9634162
32,9634162
44,9634162
52,9634162
35,9634162
22,9634162
36,9634162
24,9634162
73,9634162
91,9634162
132,9634162
158,9634162
292,9634162
178,9634162
118,9634162
365,9634162
301,9634162
459,9634162
510,9634162
495,9634162
576,9634162
341,9634162
411,9634162
476,9634162
718,9634162
916,9634162
484,9634162
844,9634162
726,9634162
581,9634162
710,9634162
941,9634162
809,9634162
1070,9634162
876,9634162
633,9634162
951,9634162
750,9634162
927,9634162
950,9634162
937,9634162
702,9634162
851,9634162
894,9634162
848,9634162
1322,9634162
1086,9634162
858,9634162
905,9634162
818,9634162
816,9634162
932,9634162
1176,9634162
1374,9634162
1068,9634162
1173,9634162
1025,9634162
920,9634162
950,9634162
1293,9634162
1791,9634162
1474,9634162
1478,9634162
989,9634162
1423,9634162
2032,9634162
2066,9634162
1820,9634162
3149,9634162
2316,9634162
2079,9634162
2291,9634162
2194,9634162
3286,9634162
3908,9634162
3878,9634162
3581,9634162
3989,9634162
4219,9634162
3928,9634162
4709,9634162
5318,9634162
4673,9634162
5162,9634162
4140,9634162
3945,9634162
3927,9634162
5097,9634162
4836,9634162
4238,9634162
6495,9634162
5203,9634162
4290,9634162
4512,9634162
4440,9634162
4397,9634162
4320,9634162
3334,9634162
3929,9634162
3806,9634162
6360,9634162
6393,9634162
6268,9634162
6819,9634162
5595,9634162
3951,9634162
4136,9634162
6635,9634162
6212,9634162
5525,9634162
6697,9634162
3870,9634162
2219,9634162
3221,9634162
5415,9634162
6197,9634162
5047,9634162
4153,9634162
3470,9634162
1893,9634162
2804,9634162
2982,9634162
4428,9634162
4045,9634162
2967,9634162
2141,9634162
1238,9634162
1894,9634162
3292,9634162
2610,9634162
1198,9634162
698,9634162
609,9634162
902,9634162
1972,9634162
2971,9634162
2764,9634162
1410,9634162
1307,9634162
856,9634162
870,9634162
2047,9634162
3068,9634162
2907,9634162
2716,9634162
1778,9634162
1419,9634162
696,9634162
1358,9634162
1926,9634162
1513,9634162
1438,9634162
1241,9634162
875,9634162
573,9634162
976,9634162
1410,9634162
1311,9634162
1344,9634162
1257,9634162
844,9634162
459,9634162
1004,9634162
1569,9634162
1459,9634162
1370,9634162
1307,9634162
1124,9634162
578,9634162
1048,9634162
1652,9634162
1576,9634162
1561,9634162
1370,9634162
1160,9634162
1079,9634162
1279,9634162
1862,9634162
1860,9634162
2020,9634162
1707,9634162
1337,9634162
823,9634162
1548,9634162
2853,9634162
3093,9634162
2995,9634162
2912,9634162
2623,9634162
1628,9634162
2855,9634162
4385,9634162
4668,9634162
4948,9634162
4469,9634162
4326,9634162
2764,9634162
4211,9634162
6278,9634162
6369,9634162
7269,9634162
6201,9634162
2696,9634162
6494,9634162
5653,9634162
8312,9634162
9011,9634162
9444,9634162
8863,9634162
7706,9634162
4926,9634162
3456,9634162
6502,9634162
10759,9634162
11132,9634162
10625,9634162
9046,9634162
5481,9634162
7587,9634162
9637,9634162
11265,9634162
10167,9634162
9082,9634162
7263,9634162
4609,9634162
6700,9634162
9288,9634162
9055,9634162
8637,9634162
6566,9634162
3874,9634162
1890,9634162
1933,9634162
4814,9634162
7325,9634162
8053,9634162
6296,9634162
5077,9634162
2837,9634162
3597,9634162
5307,9634162
5216,9634162
4604,9634162
3706,9634162
2680,9634162
1645,9634162
2527,9634162
3607,9634162
3427,9634162
2796,9634162
2328,9634162
1936,9634162
1253,9634162
1692,9634162
2584,9634162
2365,9634162
1951,9634162
1593,9634162
1219,9634162
726,9634162
1130,9634162
1680,9634162
1541,9634162
1376,9634162
1145,9634162
677,9634162
493,9634162
905,9634162
1416,9634162
1190,9634162
1039,9634162
718,9634162
426,9634162
382,9634162
633,9634162
780,9634162
657,9634162
647,9634162
416,9634162
258,9634162
164,9634162
213,9634162
396,9634162
448,9634162
465,9634162
350,9634162
156,9634162
174,9634162
275,9634162
315,9634162
269,9634162
300,9634162
137,9634162
81,9634162
117,9634162
179,9634162
206,9634162
199,9634162
0,9634162
0,9634162
255,9634162
57,9634162
107,9634162
113,9634162
106,9634162
0,9634162
0,9634162
202,9634162
54,9634162
91,9634162
69,9634162
66,9634162
0,9634162
0,9634162
132,9634162
34,9634162
52,9634162
32,9634162
37,9634162
0,9634162
0,9634162
65,9634162
32,9634162
44,9634162
55,9634162
44,9634162
0,9634162
0,9634162
102,9634162
17,9634162
56,9634162
49,9634162
64,9634162
0,9634162
0,9634162
139,9634162
25,9634162
56,9634162
71,9634162
85,9634162
0,9634162
0,9634162
161,9634162
26,9634162
74,9634162
65,9634162
64,9634162
0,9634162
0,9634162
155,9634162
26,9634162
59,9634162
72,9634162
52,9634162
0,9634162
0,9634162
156,9634162
35,9634162
80,9634162
86,9634162
104,9634162
0,9634162
0,9634162
188,9634162
45,9634162
109,9634162
123,9634162
0,9634162
0,9634162
0,9634162
340,9634162
82,9634162
134,9634162
180,9634162
189,9634162
0,9634162
0,9634162
521,9634162
110,9634162
194,9634162
262,9634162
247,9634162
0,9634162
0,9634162
648,9634162
130,9634162
246,9634162
345,9634162
323,9634162
0,9634162
0,9634162
873,9634162
246,9634162
371,9634162
458,9634162
479,9634162
0,9634162
0,9634162
1072,9634162
289,9634162
501,9634162
526,9634162
531,9634162
0,9634162
0,9634162
1183,9634162
265,9634162
546,9634162
633,9634162
679,9634162
0,9634162
0,9634162
1492,9634162
294,9634162
629,9634162
837,9634162
774,9634162
0,9634162
0,9634162
2046,9634162
455,9634162
814,9634162
1141,9634162
1249,9634162
0,9634162
0,9634162
3274,9634162
859,9634162
1668,9634162
2361,9634162
2548,9634162
0,9634162
0,9634162
6688,9634162
1701,9634162
3125,9634162
4039,9634162
4041,9634162
0,9634162
0,9634162
11211,9634162
1867,9634162
2595,9634162
6268,9634162
6804,9634162
0,9634162
0,9634162
17834,9634162
4588,9634162
8434,9634162
8394,9634162
8370,9634162
0,9634162
0,9634162
21060,9634162
5323,9634162
10265,9634162
10767,9634162
11289,9634162
0,9634162
0,9634162
27209,9634162
6518,9634162
12637,9634162
12165,9634162
11871,9634162
0,9634162
0,9634162
27830,9634162
6390,9634162
11152,9634162
10466,9634162
10143,9634162
0,9634162
0,9634162
22699,9634162
4311,9634162
6849,9634162
7310,9634162
6884,9634162
0,9634162
0,9634162
16017,9634162
3575,9634162
5506,9634162
5298,9634162
4977,9634162
0,9634162
0,9634162
10105,9634162
1985,9634162
3359,9634162
3586,9634162
0,9634162
0,9634162
0,9634162
7989,9634162
1370,9634162
3005,9634162
3361,9634162
3360,9634162
0,9634162
0,9634162
5865,9634162
2429,9634162
5270,9634162
6454,9634162
6524,9634162
0,9634162
0,9634162
14655,9634162
3382,9634162
7883,9634162
9216,9634162
8921,9634162
0,9634162
0,9634162
21219,9634162
6851,9634162
14890,9634162
15526,9634162
15957,9634162
0,9634162
0,9634162
39928,9634162
9717,9634162
20174,9634162
19213,9634162
17869,9634162
0,9634162
0,9634162
45047,9634162
9422,9634162
19690,9634162
17894,9634162
16435,9634162
0,9634162
0,9634162
33716,9634162
7053,9634162
13932,9634162
12885,9634162
11559,9634162
0,9634162
0,9634162
21081,9634162
4411,9634162
8883,9634162
8578,9634162
7480,9634162
0,9634162
0,9634162
13261,9634162
3193,9634162
6286,9634162
5512,9634162
4498,9634162
0,9634162
0,9634162
8370,9634162
2037,9634162
3539,9634162
3862,9634162
3064,9634162
0,9634162
0,9634162
5852,9634162
1387,9634162
2632,9634162
2377,9634162
2068,9634162
,9634162
1,368792
0,368792
2,368792
3,368792
5,368792
15,368792
8,368792
9,368792
7,368792
0,368792
8,368792
11,368792
16,368792
18,368792
31,368792
22,368792
15,368792
9,368792
40,368792
30,368792
80,368792
79,368792
64,368792
95,368792
20,368792
60,368792
89,368792
65,368792
88,368792
73,368792
57,368792
66,368792
49,368792
85,368792
99,368792
45,368792
53,368792
69,368792
76,368792
24,368792
30,368792
32,368792
27,368792
14,368792
12,368792
10,368792
9,368792
7,368792
12,368792
15,368792
6,368792
11,368792
2,368792
5,368792
7,368792
4,368792
0,368792
1,368792
2,368792
0,368792
3,368792
2,368792
0,368792
1,368792
0,368792
1,368792
0,368792
0,368792
0,368792
2,368792
0,368792
0,368792
0,368792
0,368792
0,368792
1,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
1,368792
0,368792
0,368792
1,368792
0,368792
0,368792
0,368792
1,368792
0,368792
0,368792
1,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
1,368792
0,368792
0,368792
0,368792
0,368792
0,368792
1,368792
2,368792
1,368792
1,368792
0,368792
2,368792
1,368792
0,368792
0,368792
0,368792
0,368792
2,368792
1,368792
2,368792
0,368792
1,368792
1,368792
2,368792
1,368792
5,368792
0,368792
0,368792
0,368792
2,368792
1,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
2,368792
0,368792
1,368792
0,368792
2,368792
1,368792
0,368792
0,368792
1,368792
1,368792
2,368792
0,368792
4,368792
7,368792
3,368792
4,368792
11,368792
13,368792
8,368792
14,368792
8,368792
3,368792
8,368792
6,368792
20,368792
3,368792
3,368792
4,368792
6,368792
4,368792
4,368792
7,368792
16,368792
12,368792
3,368792
13,368792
8,368792
5,368792
10,368792
8,368792
6,368792
9,368792
4,368792
5,368792
5,368792
5,368792
8,368792
5,368792
2,368792
9,368792
5,368792
7,368792
7,368792
1,368792
5,368792
2,368792
7,368792
3,368792
4,368792
4,368792
1,368792
3,368792
3,368792
6,368792
15,368792
17,368792
24,368792
77,368792
0,368792
70,368792
42,368792
57,368792
36,368792
49,368792
40,368792
22,368792
40,368792
32,368792
33,368792
41,368792
40,368792
63,368792
49,368792
59,368792
101,368792
91,368792
95,368792
106,368792
87,368792
66,368792
56,368792
86,368792
89,368792
80,368792
92,368792
69,368792
57,368792
46,368792
92,368792
37,368792
38,368792
40,368792
86,368792
54,368792
56,368792
70,368792
97,368792
48,368792
78,368792
68,368792
25,368792
41,368792
26,368792
32,368792
28,368792
22,368792
24,368792
15,368792
23,368792
13,368792
28,368792
18,368792
10,368792
16,368792
3,368792
16,368792
10,368792
11,368792
5,368792
20,368792
18,368792
8,368792
12,368792
9,368792
14,368792
11,368792
23,368792
25,368792
10,368792
11,368792
21,368792
0,368792
35,368792
14,368792
14,368792
6,368792
14,368792
10,368792
10,368792
8,368792
15,368792
13,368792
5,368792
7,368792
7,368792
7,368792
10,368792
16,368792
17,368792
21,368792
14,368792
11,368792
16,368792
0,368792
0,368792
0,368792
0,368792
43,368792
10,368792
18,368792
0,368792
0,368792
0,368792
0,368792
41,368792
16,368792
21,368792
13,368792
22,368792
13,368792
10,368792
8,368792
14,368792
23,368792
13,368792
8,368792
0,368792
0,368792
14,368792
0,368792
5,368792
6,368792
0,368792
0,368792
0,368792
9,368792
2,368792
8,368792
1,368792
1,368792
0,368792
0,368792
7,368792
2,368792
2,368792
3,368792
5,368792
0,368792
0,368792
,368792
5,368792
1,368792
0,368792
7,368792
0,368792
0,368792
6,368792
0,368792
5,368792
0,368792
1,368792
0,368792
0,368792
4,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
5,368792
1,368792
3,368792
0,368792
1,368792
0,368792
0,368792
5,368792
3,368792
2,368792
1,368792
2,368792
0,368792
0,368792
11,368792
4,368792
2,368792
2,368792
6,368792
0,368792
0,368792
22,368792
3,368792
22,368792
14,368792
5,368792
0,368792
0,368792
20,368792
11,368792
11,368792
0,368792
0,368792
20,368792
0,368792
0,368792
16,368792
10,368792
5,368792
2,368792
0,368792
0,368792
9,368792
7,368792
1,368792
4,368792
7,368792
0,368792
0,368792
43,368792
21,368792
12,368792
17,368792
11,368792
0,368792
0,368792
39,368792
18,368792
9,368792
10,368792
6,368792
0,368792
0,368792
11,368792
8,368792
6,368792
3,368792
6,368792
0,368792
0,368792
13,368792
3,368792
4,368792
0,368792
11,368792
0,368792
0,368792
11,368792
1,368792
2,368792
4,368792
0,368792
0,368792
1,368792
0,368792
0,368792
4,368792
4,368792
0,368792
12,368792
0,368792
0,368792
0,368792
10,368792
4,368792
5,368792
2,368792
7,368792
0,368792
0,368792
8,368792
0,368792
4,368792
0,368792
0,368792
0,368792
5,368792
0,368792
1,368792
0,368792
5,368792
0,368792
0,368792
3,368792
0,368792
0,368792
0,368792
7,368792
0,368792
0,368792
12,368792
0,368792
0,368792
0,368792
5,368792
0,368792
0,368792
0,368792
10,368792
0,368792
0,368792
11,368792
0,368792
0,368792
0,368792
0,368792
0,368792
0,368792
43,368792
0,368792
0,368792
114,368792
65,368792
70,368792
87,368792
94,368792
85,368792
71,368792
124,368792
117,368792
131,368792
125,368792
158,368792
92,368792
71,368792
111,368792
120,368792
155,368792
105,368792
125,368792
55,368792
107,368792
56,368792
170,368792
120,368792
130,368792
82,368792
64,368792
56,368792
104,368792
130,368792
104,368792
64,368792
73,368792
62,368792
62,368792
77,368792
87,368792
102,368792
71,368792
91,368792
53,368792
47,368792
84,368792
67,368792
56,368792
44,368792
54,368792
22,368792
31,368792
27,368792
40,368792
43,368792
26,368792
35,368792
13,368792
32,368792
28,368792
31,368792
39,368792
27,368792
0,368792
0,368792
67,368792
47,368792
40,368792
36,368792
38,368792
0,368792
0,368792
90,368792
38,368792
21,368792
20,368792
38,368792
0,368792
0,368792
119,368792
32,368792
45,368792
57,368792
55,368792
0,368792
0,368792
96,368792
44,368792
55,368792
48,368792
65,368792
0,368792
0,368792
159,368792
89,368792
72,368792
52,368792
72,368792
0,368792
0,368792
243,368792
94,368792
77,368792
100,368792
79,368792
0,368792
0,368792
247,368792
90,368792
94,368792
164,368792
168,368792
0,368792
0,368792
316,368792
186,368792
178,368792
205,368792
181,368792
0,368792
0,368792
420,368792
227,368792
145,368792
130,368792
192,368792
0,368792
0,368792
365,368792
202,368792
150,368792
142,368792
152,368792
0,368792
0,368792
324,368792
124,368792
161,368792
143,368792
135,368792
0,368792
0,368792
309,368792
123,368792
131,368792
156,368792
107,368792
0,368792
0,368792
388,368792
161,368792
153,368792
183,368792
188,368792
0,368792
0,368792
658,368792
325,368792
372,368792
500,368792
0,368792
0,368792
0,368792
2253,368792
974,368792
0,368792
1745,368792
0,368792
0,368792
0,368792
4011,368792
1470,368792
1361,368792
1338,368792
1208,368792
0,368792
0,368792
3590,368792
0,368792
0,368792
3731,368792
1206,368792
0,368792
0,368792
3508,368792
1490,368792
1563,368792
1586,368792
1458,368792
0,368792
0,368792
3830,368792
1687,368792
1641,368792
1451,368792
1298,368792
0,368792
0,368792
3187,368792
1504,368792
1544,368792
1415,368792
1394,368792
0,368792
0,368792
4671,368792
1310,368792
2470,368792
1961,368792
2038,368792
0,368792
0,368792
6147,368792
1806,368792
2690,368792
3141,368792
2322,368792
0,368792
0,368792
7408,368792
2600,368792
3147,368792
3443,368792
4689,368792
0,368792
0,368792
6471,368792
3367,368792
2536,368792
2534,368792
2648,368792
0,368792
0,368792
6222,368792
3316,368792
2777,368792
2633,368792
2656,368792
,368792
1,1393409033
0,1393409033
0,1393409033
1,1393409033
1,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
0,1393409033
2,1393409033
0,1393409033
23,1393409033
2,1393409033
1,1393409033
3,1393409033
5,1393409033
4,1393409033
13,1393409033
6,1393409033
11,1393409033
9,1393409033
20,1393409033
11,1393409033
6,1393409033
23,1393409033
14,1393409033
38,1393409033
50,1393409033
86,1393409033
66,1393409033
103,1393409033
37,1393409033
121,1393409033
70,1393409033
160,1393409033
100,1393409033
37,1393409033
227,1393409033
146,1393409033
601,1393409033
545,1393409033
24,1393409033
515,1393409033
506,1393409033
1190,1393409033
533,1393409033
605,1393409033
809,1393409033
873,1393409033
848,1393409033
759,1393409033
1248,1393409033
1034,1393409033
835,1393409033
1108,1393409033
922,1393409033
1370,1393409033
1893,1393409033
924,1393409033
1541,1393409033
1290,1393409033
1707,1393409033
1453,1393409033
1753,1393409033
1607,1393409033
1561,1393409033
1873,1393409033
1738,1393409033
1801,1393409033
2394,1393409033
2442,1393409033
2806,1393409033
3932,1393409033
2963,1393409033
3587,1393409033
3364,1393409033
3344,1393409033
3113,1393409033
4353,1393409033
3607,1393409033
3524,1393409033
3763,1393409033
3942,1393409033
3787,1393409033
4864,1393409033
5050,1393409033
4630,1393409033
6147,1393409033
5553,1393409033
6198,1393409033
6568,1393409033
6629,1393409033
7113,1393409033
6414,1393409033
5843,1393409033
7293,1393409033
7300,1393409033
8105,1393409033
8336,1393409033
8782,1393409033
7761,1393409033
8821,1393409033
9633,1393409033
9889,1393409033
9471,1393409033
10438,1393409033
10864,1393409033
8442,1393409033
10218,1393409033
10459,1393409033
10930,1393409033
11458,1393409033
11929,1393409033
11502,1393409033
10667,1393409033
10974,1393409033
12881,1393409033
13586,1393409033
14516,1393409033
15403,1393409033
14831,1393409033
14933,1393409033
15968,1393409033
16922,1393409033
17296,1393409033
18552,1393409033
19906,1393409033
19459,1393409033
18522,1393409033
18641,1393409033
19160,1393409033
20903,1393409033
22771,1393409033
24850,1393409033
24248,1393409033
22251,1393409033
22753,1393409033
24879,1393409033
26506,1393409033
27114,1393409033
28606,1393409033
28732,1393409033
28498,1393409033
29429,1393409033
32676,1393409033
34975,1393409033
35252,1393409033
38697,1393409033
40425,1393409033
37132,1393409033
37740,1393409033
45720,1393409033
49310,1393409033
48916,1393409033
48611,1393409033
49981,1393409033
44457,1393409033
51596,1393409033
50294,1393409033
52783,1393409033
61242,1393409033
54735,1393409033
52972,1393409033
52050,1393409033
52509,1393409033
56282,1393409033
62538,1393409033
61537,1393409033
64399,1393409033
62064,1393409033
53601,1393409033
60963,1393409033
66999,1393409033
64553,1393409033
64732,1393409033
64030,1393409033
57711,1393409033
55018,1393409033
64572,1393409033
69672,1393409033
68900,1393409033
69876,1393409033
69239,1393409033
61408,1393409033
60975,1393409033
57224,1393409033
85687,1393409033
77266,1393409033
76472,1393409033
78761,1393409033
78512,1393409033
69921,1393409033
78357,1393409033
83883,1393409033
83341,1393409033
86432,1393409033
90632,1393409033
90802,1393409033
75809,1393409033
